user_id,region,acquisition_channel,registration_date,age,currency
3822,US,Social Media,2024-08-24,43,USD
3823,US,Direct,2025-01-11,28,USD
3824,US,Social Media,2024-11-18,42,USD
3825,US,Influencer,2024-07-26,41,USD
3826,US,Email Marketing,2023-08-11,59,USD
3827,US,Social Media,2024-05-05,41,USD
3828,US,Influencer,2023-08-02,22,USD
3829,US,Influencer,2025-06-09,39,USD
3830,US,Influencer,2025-07-17,31,USD
3831,US,Google Search,2023-12-07,31,USD
3832,US,Influencer,2023-11-07,51,USD
3833,US,Direct,2025-07-19,21,USD
3834,US,Google Search,2023-01-16,55,USD
3835,US,Social Media,2023-08-05,20,USD
3836,US,Direct,2025-08-17,40,USD
3837,US,Social Media,2023-07-14,38,USD
3838,US,Direct,2025-01-29,21,USD
3839,US,Social Media,2023-05-01,33,USD
3840,US,Social Media,2025-02-03,25,USD
3841,US,Social Media,2025-02-11,54,USD
3842,US,Email Marketing,2024-05-05,46,USD
3843,US,Social Media,2025-07-25,46,USD
3844,US,Google Search,2023-09-06,19,USD
3845,US,Direct,2024-12-13,37,USD
3846,US,Social Media,2024-09-10,46,USD
3847,US,Influencer,2024-12-21,50,USD
3848,US,Social Media,2023-07-29,28,USD
3849,US,Social Media,2024-02-11,18,USD
3850,US,Google Search,2025-07-26,47,USD
3851,US,Social Media,2023-09-03,43,USD
3852,US,Social Media,2024-07-19,41,USD
3853,US,Direct,2023-11-26,35,USD
3854,US,Direct,2025-03-05,36,USD
3855,US,Google Search,2023-10-17,28,USD
3856,US,Google Search,2024-01-25,56,USD
3857,US,Google Search,2024-04-22,18,USD
3858,US,Google Search,2024-06-30,27,USD
3859,US,Email Marketing,2024-10-26,24,USD
3860,US,Direct,2024-01-03,23,USD
3861,US,Social Media,2023-11-12,39,USD
3862,US,Email Marketing,2023-09-25,22,USD
3863,US,Social Media,2024-01-04,22,USD
3864,US,Influencer,2024-06-09,25,USD
3865,US,Direct,2025-06-22,29,USD
3866,US,Google Search,2024-05-24,34,USD
3867,US,Social Media,2024-04-22,45,USD
3868,US,Direct,2023-04-11,42,USD
3869,US,Direct,2025-04-02,22,USD
3870,US,Social Media,2025-01-09,18,USD
3871,US,Influencer,2024-04-25,20,USD
3872,US,Google Search,2025-02-18,30,USD
3873,US,Social Media,2025-05-09,52,USD
3874,US,Direct,2023-11-24,37,USD
3875,US,Direct,2025-07-25,18,USD
3876,US,Direct,2023-07-28,26,USD
3877,US,Social Media,2024-01-15,27,USD
3878,US,Direct,2023-11-17,36,USD
3879,US,Direct,2024-02-28,24,USD
3880,US,Direct,2023-02-16,44,USD
3881,US,Social Media,2024-07-30,44,USD
3882,US,Social Media,2025-06-03,35,USD
3883,US,Google Search,2023-08-15,53,USD
3884,US,Email Marketing,2025-01-29,42,USD
3885,US,Direct,2023-05-30,37,USD
3886,US,Social Media,2023-01-17,31,USD
3887,US,Social Media,2023-09-25,44,USD
3888,US,Email Marketing,2024-07-20,46,USD
3889,US,Direct,2025-08-15,18,USD
3890,US,Social Media,2024-08-21,29,USD
3891,US,Google Search,2024-08-16,36,USD
3892,US,Social Media,2025-01-07,32,USD
3893,US,Social Media,2024-03-03,40,USD
3894,US,Email Marketing,2023-10-30,37,USD
3895,US,Social Media,2023-06-06,26,USD
3896,US,Social Media,2023-07-20,21,USD
3897,US,Google Search,2023-12-04,40,USD
3898,US,Direct,2023-08-24,18,USD
3899,US,Google Search,2024-01-24,18,USD
3900,US,Social Media,2024-08-06,34,USD
3901,US,Direct,2025-05-03,29,USD
3902,US,Social Media,2023-09-09,21,USD
3903,US,Social Media,2024-05-26,46,USD
3904,US,Email Marketing,2024-07-17,40,USD
3905,US,Social Media,2024-11-01,39,USD
3906,US,Direct,2024-12-02,22,USD
3907,US,Google Search,2023-12-12,42,USD
3908,US,Google Search,2023-09-21,37,USD
3909,US,Direct,2025-02-20,29,USD
3910,US,Google Search,2025-04-21,21,USD
3911,US,Influencer,2024-05-15,33,USD
3912,US,Email Marketing,2025-01-10,54,USD
3913,US,Social Media,2024-10-19,51,USD
3914,US,Influencer,2025-01-27,37,USD
3915,US,Google Search,2024-05-17,24,USD
3916,US,Influencer,2024-04-16,28,USD
3917,US,Influencer,2023-06-22,34,USD
3918,US,Google Search,2025-01-20,50,USD
3919,US,Social Media,2025-03-25,31,USD
3920,US,Email Marketing,2023-12-27,36,USD
3921,US,Social Media,2023-06-23,65,USD
3922,US,Google Search,2023-05-24,29,USD
3923,US,Social Media,2025-01-07,40,USD
3924,US,Google Search,2024-07-13,18,USD
3925,US,Direct,2024-05-15,24,USD
3926,US,Social Media,2023-07-08,31,USD
3927,US,Google Search,2025-07-27,47,USD
3928,US,Google Search,2025-06-29,19,USD
3929,US,Social Media,2024-07-09,37,USD
3930,US,Social Media,2024-10-19,48,USD
3931,US,Social Media,2023-03-02,35,USD
3932,US,Google Search,2024-06-20,24,USD
3933,US,Google Search,2023-02-04,21,USD
3934,US,Direct,2025-05-09,27,USD
3935,US,Social Media,2025-05-17,38,USD
3936,US,Google Search,2023-03-18,33,USD
3937,US,Direct,2025-04-17,22,USD
3938,US,Direct,2024-11-15,28,USD
3939,US,Email Marketing,2023-02-19,27,USD
3940,Australia,Google Search,2025-02-21,32,AUD
3941,US,Direct,2023-01-07,18,USD
3942,US,Email Marketing,2024-02-27,37,USD
3943,US,Google Search,2023-05-21,19,USD
3944,Australia,Direct,2025-05-12,22,AUD
3945,US,Google Search,2024-10-07,24,USD
3946,US,Email Marketing,2023-08-25,31,USD
3947,US,Social Media,2023-03-11,30,USD
3948,US,Email Marketing,2024-12-25,41,USD
3949,US,Google Search,2023-06-04,50,USD
3950,US,Email Marketing,2023-01-10,38,USD
3951,US,Influencer,2023-08-12,34,USD
3952,US,Direct,2024-06-01,49,USD
3953,US,Google Search,2024-04-11,31,USD
3954,US,Influencer,2024-01-18,39,USD
3955,US,Google Search,2023-03-03,45,USD
3956,US,Email Marketing,2024-09-24,18,USD
3957,US,Email Marketing,2024-10-15,18,USD
3958,US,Direct,2024-11-13,40,USD
3959,US,Social Media,2025-08-14,28,USD
3960,US,Direct,2024-09-23,25,USD
3961,US,Direct,2025-07-23,24,USD
3962,US,Social Media,2024-05-09,21,USD
3963,US,Social Media,2024-11-06,48,USD
3964,US,Social Media,2024-05-14,32,USD
3965,US,Direct,2023-01-17,29,USD
3966,US,Social Media,2023-01-07,41,USD
3967,US,Direct,2024-06-28,19,USD
3968,US,Influencer,2024-07-18,42,USD
3969,US,Social Media,2024-02-26,41,USD
3970,US,Google Search,2023-01-13,25,USD
3971,US,Influencer,2023-01-18,43,USD
3972,US,Social Media,2024-06-26,31,USD
3973,US,Social Media,2025-01-09,35,USD
3974,US,Social Media,2023-10-09,45,USD
3975,US,Influencer,2024-07-02,44,USD
3976,US,Social Media,2023-10-21,39,USD
3977,France,Social Media,2023-01-18,33,EUR
3978,US,Direct,2024-05-29,41,USD
3979,UK,Influencer,2025-04-12,30,GBP
3980,US,Direct,2024-12-15,30,USD
3981,US,Social Media,2024-11-21,36,USD
3982,US,Google Search,2024-03-16,39,USD
3983,US,Influencer,2025-04-05,47,USD
3984,Australia,Direct,2025-07-20,37,AUD
3985,US,Social Media,2023-07-03,27,USD
3986,US,Google Search,2023-04-20,25,USD
3987,US,Social Media,2025-07-29,36,USD
3988,US,Google Search,2023-04-09,31,USD
3989,US,Email Marketing,2024-06-20,57,USD
3990,Australia,Email Marketing,2023-06-02,23,AUD
3991,US,Direct,2023-09-04,37,USD
3992,UK,Google Search,2023-07-16,19,GBP
3993,US,Google Search,2024-09-26,36,USD
3994,US,Social Media,2024-06-23,28,USD
3995,US,Social Media,2023-09-16,27,USD
3996,US,Influencer,2025-04-14,45,USD
3997,US,Direct,2023-12-29,48,USD
3998,US,Direct,2023-10-01,59,USD
3999,US,Email Marketing,2025-03-25,37,USD
4000,Australia,Direct,2024-02-11,19,AUD
4001,US,Direct,2023-03-22,25,USD
4002,US,Direct,2024-01-18,28,USD
4003,US,Social Media,2024-02-20,37,USD
4004,US,Google Search,2024-04-15,34,USD
4005,US,Google Search,2024-08-01,29,USD
4006,US,Social Media,2023-09-07,18,USD
4007,US,Direct,2024-12-14,45,USD
4008,US,Influencer,2023-08-20,51,USD
4009,France,Social Media,2023-11-04,36,EUR
4010,US,Google Search,2024-12-01,18,USD
4011,US,Google Search,2025-04-27,40,USD
4012,Australia,Social Media,2025-05-18,18,AUD
4013,US,Social Media,2023-03-24,36,USD
4014,US,Social Media,2024-10-31,26,USD
4015,US,Google Search,2025-05-28,23,USD
4016,US,Social Media,2024-10-27,42,USD
4017,US,Google Search,2025-02-16,25,USD
4018,US,Direct,2023-02-02,32,USD
4019,US,Direct,2023-04-06,46,USD
4020,US,Social Media,2024-02-20,44,USD
4021,US,Google Search,2024-01-24,32,USD
4022,US,Social Media,2024-01-22,33,USD
4023,US,Google Search,2024-07-19,23,USD
4024,US,Social Media,2024-05-02,36,USD
4025,US,Social Media,2023-02-27,56,USD
4026,US,Google Search,2024-10-14,41,USD
4027,US,Email Marketing,2023-01-10,43,USD
4028,US,Google Search,2024-12-20,24,USD
4029,US,Google Search,2023-06-25,34,USD
4030,US,Email Marketing,2023-03-26,34,USD
4031,US,Influencer,2024-05-26,29,USD
4032,US,Google Search,2025-05-15,47,USD
4033,US,Email Marketing,2024-03-20,35,USD
4034,US,Social Media,2024-10-22,37,USD
4035,US,Google Search,2025-03-14,50,USD
4036,US,Influencer,2023-12-06,37,USD
4037,US,Email Marketing,2024-08-02,35,USD
4038,US,Social Media,2025-05-28,34,USD
4039,US,Influencer,2023-04-08,34,USD
4040,US,Direct,2025-07-05,28,USD
4041,US,Google Search,2024-06-24,38,USD
4042,US,Email Marketing,2025-07-30,34,USD
4043,US,Social Media,2023-02-13,54,USD
4044,US,Social Media,2023-08-24,27,USD
4045,US,Google Search,2023-08-05,40,USD
4046,US,Direct,2025-07-11,37,USD
4047,France,Influencer,2025-06-07,30,EUR
4048,US,Direct,2024-12-09,32,USD
4049,US,Direct,2025-06-27,23,USD
4050,US,Google Search,2024-08-03,29,USD
4051,US,Google Search,2024-05-01,19,USD
4052,US,Social Media,2023-10-05,23,USD
4053,US,Social Media,2023-02-17,25,USD
4054,US,Direct,2025-08-04,48,USD
4055,US,Influencer,2023-03-18,29,USD
4056,US,Direct,2024-12-01,23,USD
4057,US,Social Media,2025-08-05,57,USD
4058,US,Email Marketing,2023-10-15,39,USD
4059,US,Social Media,2025-07-09,18,USD
4060,US,Influencer,2024-07-10,42,USD
4061,US,Google Search,2024-07-31,23,USD
4062,US,Social Media,2024-11-04,25,USD
4063,US,Social Media,2023-02-03,21,USD
4064,France,Direct,2023-07-03,26,EUR
4065,US,Social Media,2025-08-09,18,USD
4066,US,Email Marketing,2025-05-20,36,USD
4067,US,Direct,2023-11-19,44,USD
4068,US,Google Search,2023-01-17,35,USD
4069,US,Google Search,2023-08-01,40,USD
4070,US,Social Media,2024-08-24,21,USD
4071,US,Google Search,2023-05-28,36,USD
4072,US,Social Media,2025-02-09,46,USD
4073,US,Google Search,2025-04-20,30,USD
4074,US,Social Media,2024-12-30,36,USD
4075,US,Influencer,2025-04-20,28,USD
4076,US,Email Marketing,2024-02-12,23,USD
4077,US,Direct,2025-08-09,29,USD
4078,US,Google Search,2023-03-20,44,USD
4079,US,Social Media,2023-11-03,48,USD
4080,US,Google Search,2023-06-16,20,USD
4081,US,Social Media,2024-07-31,35,USD
4082,US,Social Media,2023-09-04,18,USD
4083,US,Direct,2024-08-03,30,USD
4084,US,Google Search,2025-05-04,43,USD
4085,US,Google Search,2025-05-19,47,USD
4086,US,Email Marketing,2024-02-03,18,USD
4087,US,Google Search,2024-11-24,29,USD
4088,US,Direct,2025-07-07,42,USD
4089,US,Google Search,2024-07-07,50,USD
4090,US,Social Media,2023-12-06,42,USD
4091,US,Google Search,2024-01-29,18,USD
4092,US,Social Media,2025-02-12,28,USD
4093,US,Social Media,2025-01-27,32,USD
4094,US,Email Marketing,2023-05-24,29,USD
4095,US,Social Media,2025-03-20,21,USD
4096,US,Social Media,2024-12-06,68,USD
4097,UK,Direct,2025-01-11,29,GBP
4098,US,Social Media,2023-03-22,18,USD
4099,US,Email Marketing,2024-05-27,39,USD
4100,US,Social Media,2025-02-02,30,USD
4101,US,Social Media,2023-12-21,34,USD
4102,US,Influencer,2023-02-24,45,USD
4103,US,Direct,2023-04-11,40,USD
4104,US,Direct,2024-03-23,45,USD
4105,US,Direct,2023-08-26,24,USD
4106,US,Influencer,2025-05-08,20,USD
4107,US,Google Search,2023-03-19,40,USD
4108,US,Direct,2023-12-15,33,USD
4109,US,Google Search,2024-09-11,51,USD
4110,US,Direct,2025-02-26,26,USD
4111,US,Email Marketing,2024-09-20,50,USD
4112,US,Social Media,2024-09-01,18,USD
4113,US,Google Search,2024-02-11,49,USD
4114,US,Social Media,2025-03-03,31,USD
4115,Japan,Social Media,2023-12-01,50,JPY
4116,US,Google Search,2023-01-31,26,USD
4117,US,Email Marketing,2024-10-11,31,USD
4118,US,Google Search,2023-10-07,18,USD
4119,US,Social Media,2025-03-13,29,USD
4120,US,Direct,2024-04-06,34,USD
4121,US,Email Marketing,2024-05-17,25,USD
4122,US,Influencer,2023-08-22,37,USD
4123,US,Direct,2023-12-31,30,USD
4124,US,Social Media,2024-07-20,18,USD
4125,US,Google Search,2024-01-20,24,USD
4126,US,Social Media,2024-03-18,52,USD
4127,US,Direct,2023-07-10,43,USD
4128,US,Social Media,2024-11-27,20,USD
4129,US,Influencer,2024-08-22,51,USD
4130,US,Google Search,2024-11-07,37,USD
4131,US,Influencer,2024-01-25,45,USD
4132,US,Google Search,2023-03-29,45,USD
4133,US,Influencer,2025-03-01,24,USD
4134,US,Social Media,2024-09-25,23,USD
4135,US,Email Marketing,2023-10-30,48,USD
4136,US,Social Media,2025-03-28,37,USD
4137,US,Social Media,2023-09-10,32,USD
4138,US,Social Media,2024-12-31,44,USD
4139,US,Social Media,2023-03-17,49,USD
4140,US,Social Media,2023-03-26,28,USD
4141,US,Email Marketing,2023-10-02,43,USD
4142,US,Google Search,2023-06-07,22,USD
4143,US,Social Media,2024-01-25,41,USD
4144,US,Social Media,2024-12-29,18,USD
4145,US,Google Search,2025-03-13,42,USD
4146,US,Google Search,2024-10-11,26,USD
4147,US,Google Search,2023-06-07,49,USD
4148,US,Google Search,2025-01-27,60,USD
4149,US,Google Search,2024-02-03,35,USD
4150,US,Direct,2023-11-21,43,USD
4151,US,Google Search,2024-01-05,35,USD
4152,US,Social Media,2023-04-20,35,USD
4153,US,Direct,2023-04-04,29,USD
4154,US,Email Marketing,2023-01-06,18,USD
4155,US,Google Search,2023-11-12,18,USD
4156,US,Influencer,2024-03-31,39,USD
4157,US,Social Media,2024-01-04,23,USD
4158,US,Social Media,2025-02-18,18,USD
4159,US,Direct,2023-10-04,30,USD
4160,US,Email Marketing,2023-04-15,18,USD
4161,US,Social Media,2023-05-16,55,USD
4162,US,Google Search,2023-03-31,34,USD
4163,US,Social Media,2023-07-11,18,USD
4164,US,Direct,2024-03-17,33,USD
4165,US,Google Search,2024-04-04,28,USD
4166,US,Influencer,2024-07-24,34,USD
4167,US,Social Media,2024-07-22,39,USD
4168,US,Email Marketing,2024-06-08,24,USD
4169,US,Google Search,2024-02-22,53,USD
4170,US,Google Search,2023-04-16,46,USD
4171,US,Google Search,2023-01-27,49,USD
4172,US,Direct,2023-04-02,53,USD
4173,US,Direct,2023-12-29,18,USD
4174,US,Google Search,2024-07-21,31,USD
4175,US,Influencer,2023-04-06,20,USD
4176,US,Social Media,2024-09-03,18,USD
4177,US,Social Media,2024-09-04,53,USD
4178,US,Email Marketing,2025-03-14,45,USD
4179,US,Social Media,2023-11-29,31,USD
4180,France,Google Search,2025-06-03,29,EUR
4181,US,Email Marketing,2024-01-30,18,USD
4182,US,Email Marketing,2023-01-13,29,USD
4183,US,Google Search,2023-10-26,28,USD
4184,US,Influencer,2024-02-28,41,USD
4185,US,Direct,2024-02-02,28,USD
4186,US,Social Media,2025-03-08,34,USD
4187,US,Social Media,2023-03-28,33,USD
4188,US,Social Media,2025-01-12,37,USD
4189,US,Direct,2025-07-11,34,USD
4190,US,Social Media,2024-07-26,55,USD
4191,US,Social Media,2025-07-15,21,USD
4192,US,Social Media,2023-09-06,31,USD
4193,US,Social Media,2024-08-08,52,USD
4194,US,Social Media,2024-06-17,38,USD
4195,US,Direct,2023-06-23,26,USD
4196,US,Influencer,2024-12-02,26,USD
4197,Japan,Email Marketing,2024-01-25,28,JPY
4198,US,Social Media,2023-06-23,27,USD
4199,Australia,Direct,2023-05-23,25,AUD
4200,US,Email Marketing,2023-10-03,42,USD
4201,US,Email Marketing,2023-11-05,30,USD
4202,US,Direct,2023-10-02,32,USD
4203,US,Social Media,2024-05-19,24,USD
4204,US,Social Media,2023-05-30,43,USD
4205,US,Social Media,2023-03-06,38,USD
4206,US,Email Marketing,2023-06-21,19,USD
4207,US,Google Search,2024-03-21,34,USD
4208,US,Influencer,2023-10-10,31,USD
4209,US,Google Search,2024-03-07,37,USD
4210,US,Social Media,2023-11-03,25,USD
4211,US,Email Marketing,2024-05-10,43,USD
4212,US,Influencer,2025-03-12,42,USD
4213,US,Google Search,2023-03-20,43,USD
4214,Japan,Social Media,2024-01-05,46,JPY
4215,US,Social Media,2023-09-15,24,USD
4216,US,Social Media,2023-09-10,26,USD
4217,US,Direct,2025-01-08,24,USD
4218,US,Direct,2024-10-02,24,USD
4219,US,Email Marketing,2024-05-22,35,USD
4220,US,Email Marketing,2024-08-31,40,USD
4221,US,Social Media,2024-09-23,34,USD
4222,US,Social Media,2023-07-20,41,USD
4223,US,Social Media,2024-04-13,26,USD
4224,US,Social Media,2023-04-20,30,USD
4225,US,Social Media,2023-05-19,18,USD
4226,US,Google Search,2023-11-08,41,USD
4227,US,Social Media,2023-01-07,28,USD
4228,France,Google Search,2024-02-10,26,EUR
4229,US,Social Media,2023-12-07,25,USD
4230,US,Google Search,2025-05-11,34,USD
4231,US,Social Media,2024-09-27,54,USD
4232,Australia,Email Marketing,2024-01-25,18,AUD
4233,US,Direct,2025-04-03,35,USD
4234,US,Social Media,2025-06-01,21,USD
4235,US,Social Media,2023-12-04,30,USD
4236,US,Social Media,2024-03-26,57,USD
4237,US,Google Search,2023-12-09,43,USD
4238,US,Email Marketing,2024-03-16,30,USD
4239,US,Google Search,2025-04-15,21,USD
4240,US,Email Marketing,2025-04-23,22,USD
4241,US,Direct,2025-05-30,27,USD
4242,US,Google Search,2024-10-28,44,USD
4243,US,Social Media,2024-08-31,45,USD
4244,US,Social Media,2023-05-20,38,USD
4245,US,Social Media,2023-11-04,39,USD
4246,US,Google Search,2023-11-25,36,USD
4247,US,Social Media,2024-09-09,38,USD
4248,US,Social Media,2024-12-12,32,USD
4249,US,Direct,2023-07-25,42,USD
4250,US,Influencer,2024-05-05,40,USD
4251,US,Direct,2023-11-18,23,USD
4252,Australia,Social Media,2023-07-01,37,AUD
4253,US,Email Marketing,2024-02-12,48,USD
4254,US,Google Search,2023-11-23,39,USD
4255,US,Social Media,2023-10-26,30,USD
4256,US,Social Media,2025-01-22,41,USD
4257,US,Email Marketing,2024-12-12,54,USD
4258,US,Direct,2024-10-10,32,USD
4259,US,Google Search,2024-05-17,27,USD
4260,US,Social Media,2024-08-12,29,USD
4261,US,Social Media,2025-03-11,38,USD
4262,US,Email Marketing,2023-09-06,49,USD
4263,US,Influencer,2023-11-30,20,USD
4264,US,Direct,2024-01-21,40,USD
4265,US,Email Marketing,2023-10-15,29,USD
4266,US,Social Media,2025-04-16,26,USD
4267,US,Influencer,2025-03-15,33,USD
4268,US,Email Marketing,2024-02-07,25,USD
4269,Japan,Direct,2024-01-09,32,JPY
4270,US,Google Search,2023-04-27,26,USD
4271,US,Google Search,2025-08-12,44,USD
4272,Australia,Influencer,2024-07-31,46,AUD
4273,US,Google Search,2023-07-24,37,USD
4274,US,Email Marketing,2024-08-29,18,USD
4275,US,Social Media,2024-07-12,18,USD
4276,US,Social Media,2023-07-04,46,USD
4277,US,Email Marketing,2024-11-29,24,USD
4278,Australia,Google Search,2025-02-25,23,AUD
4279,US,Social Media,2024-07-17,36,USD
4280,US,Google Search,2023-01-28,26,USD
4281,US,Google Search,2025-01-14,34,USD
4282,US,Direct,2024-04-17,45,USD
4283,US,Social Media,2024-12-26,32,USD
4284,US,Influencer,2023-08-03,61,USD
4285,US,Google Search,2024-03-24,39,USD
4286,US,Influencer,2025-03-27,35,USD
4287,US,Direct,2023-10-26,24,USD
4288,US,Social Media,2025-05-01,26,USD
4289,France,Social Media,2024-12-10,28,EUR
4290,US,Social Media,2023-03-12,44,USD
4291,US,Social Media,2025-04-18,50,USD
4292,US,Social Media,2025-05-18,31,USD
4293,US,Direct,2025-03-25,26,USD
4294,US,Social Media,2025-03-25,18,USD
4295,US,Social Media,2024-02-23,27,USD
4296,US,Social Media,2024-11-20,37,USD
4297,US,Social Media,2024-05-26,20,USD
4298,US,Google Search,2023-05-23,53,USD
4299,US,Email Marketing,2024-10-10,50,USD
4300,US,Influencer,2023-11-07,34,USD
4301,US,Influencer,2023-09-05,18,USD
4302,US,Email Marketing,2023-09-16,54,USD
4303,Australia,Social Media,2024-11-05,27,AUD
4304,US,Social Media,2023-06-07,42,USD
4305,US,Influencer,2025-01-02,39,USD
4306,US,Social Media,2024-03-09,23,USD
4307,US,Google Search,2025-03-19,41,USD
4308,France,Social Media,2024-01-22,28,EUR
4309,US,Google Search,2023-03-17,24,USD
4310,US,Google Search,2024-04-04,46,USD
4311,Australia,Google Search,2024-09-04,40,AUD
4312,US,Direct,2024-05-05,34,USD
4313,US,Influencer,2024-08-19,42,USD
4314,US,Direct,2024-02-15,38,USD
4315,US,Social Media,2024-07-01,26,USD
4316,US,Social Media,2024-06-02,46,USD
4317,US,Social Media,2025-08-03,39,USD
4318,US,Google Search,2025-07-31,48,USD
4319,US,Social Media,2025-06-09,28,USD
4320,UK,Social Media,2024-12-09,32,GBP
4321,US,Google Search,2024-03-04,19,USD
4322,US,Direct,2024-07-10,51,USD
4323,US,Social Media,2023-02-07,19,USD
4324,US,Google Search,2025-03-20,45,USD
4325,US,Google Search,2024-01-04,22,USD
4326,US,Social Media,2024-12-19,48,USD
4327,US,Google Search,2025-07-05,50,USD
4328,US,Google Search,2025-04-11,23,USD
4329,US,Direct,2024-07-03,19,USD
4330,US,Social Media,2024-08-31,46,USD
4331,US,Email Marketing,2024-10-15,20,USD
4332,US,Email Marketing,2025-07-25,31,USD
4333,US,Direct,2023-03-29,30,USD
4334,US,Google Search,2023-04-22,37,USD
4335,US,Email Marketing,2025-02-26,29,USD
4336,US,Social Media,2023-09-12,22,USD
4337,US,Email Marketing,2024-11-04,44,USD
4338,US,Social Media,2024-11-11,18,USD
4339,US,Social Media,2023-12-30,30,USD
4340,US,Google Search,2023-06-20,45,USD
4341,US,Influencer,2024-10-24,45,USD
4342,US,Social Media,2024-09-19,18,USD
4343,US,Email Marketing,2023-02-15,40,USD
4344,US,Google Search,2024-07-30,27,USD
4345,US,Email Marketing,2024-10-22,43,USD
4346,US,Direct,2024-11-24,41,USD
4347,US,Email Marketing,2024-10-24,42,USD
4348,US,Social Media,2024-02-14,30,USD
4349,US,Social Media,2025-02-09,34,USD
4350,US,Influencer,2023-12-06,18,USD
4351,US,Google Search,2025-03-26,67,USD
4352,US,Social Media,2024-03-16,53,USD
4353,US,Social Media,2023-04-19,38,USD
4354,US,Email Marketing,2023-01-11,27,USD
4355,US,Influencer,2023-04-11,33,USD
4356,US,Social Media,2023-09-22,37,USD
4357,US,Email Marketing,2023-08-16,32,USD
4358,US,Social Media,2024-06-06,48,USD
4359,US,Direct,2025-02-03,50,USD
4360,US,Influencer,2024-06-15,34,USD
4361,US,Influencer,2024-07-25,49,USD
4362,US,Email Marketing,2024-08-17,31,USD
4363,US,Social Media,2024-12-05,31,USD
4364,US,Google Search,2024-08-12,42,USD
4365,US,Google Search,2023-08-15,28,USD
4366,US,Google Search,2024-04-01,28,USD
4367,US,Google Search,2024-01-19,38,USD
4368,US,Direct,2024-02-05,44,USD
4369,US,Direct,2024-04-19,26,USD
4370,US,Social Media,2025-03-01,44,USD
4371,US,Social Media,2024-11-26,43,USD
4372,US,Social Media,2024-08-25,44,USD
4373,US,Direct,2024-12-08,40,USD
4374,US,Social Media,2024-05-27,23,USD
4375,US,Direct,2023-06-04,31,USD
4376,US,Social Media,2023-12-20,30,USD
4377,US,Google Search,2023-01-26,25,USD
4378,US,Direct,2024-05-09,58,USD
4379,US,Social Media,2023-04-18,49,USD
4380,UK,Email Marketing,2023-10-30,57,GBP
4381,US,Google Search,2024-03-01,25,USD
4382,US,Social Media,2025-07-31,29,USD
4383,US,Social Media,2023-03-29,37,USD
4384,US,Google Search,2023-04-29,35,USD
4385,US,Social Media,2025-05-01,32,USD
4386,US,Google Search,2025-01-17,21,USD
4387,US,Google Search,2023-05-26,24,USD
4388,US,Google Search,2023-12-23,19,USD
4389,UK,Social Media,2023-11-16,45,GBP
4390,US,Google Search,2023-12-18,39,USD
4391,UK,Direct,2024-04-11,39,GBP
4392,US,Google Search,2025-03-14,43,USD
4393,US,Email Marketing,2023-07-31,40,USD
4394,US,Social Media,2024-06-17,45,USD
4395,US,Google Search,2024-05-09,25,USD
4396,US,Email Marketing,2023-12-23,29,USD
4397,US,Direct,2024-05-02,18,USD
4398,US,Email Marketing,2023-04-10,23,USD
4399,US,Direct,2024-03-24,70,USD
4400,US,Social Media,2025-01-09,41,USD
4401,US,Social Media,2024-12-14,34,USD
4402,US,Direct,2024-04-08,28,USD
4403,US,Social Media,2023-11-23,36,USD
4404,US,Google Search,2023-03-10,29,USD
4405,US,Direct,2023-11-04,18,USD
4406,US,Direct,2023-02-15,41,USD
4407,US,Direct,2025-04-09,35,USD
4408,US,Social Media,2024-12-28,42,USD
4409,US,Direct,2023-04-28,24,USD
4410,Japan,Email Marketing,2023-01-24,36,JPY
4411,US,Email Marketing,2025-05-19,32,USD
4412,US,Google Search,2023-12-18,42,USD
4413,US,Social Media,2024-10-25,25,USD
4414,US,Email Marketing,2023-04-22,18,USD
4415,US,Google Search,2024-11-24,34,USD
4416,US,Influencer,2025-03-30,46,USD
4417,US,Social Media,2023-06-18,40,USD
4418,US,Google Search,2025-08-10,34,USD
4419,US,Social Media,2025-01-28,45,USD
4420,France,Direct,2023-09-07,44,EUR
4421,US,Social Media,2024-06-12,42,USD
4422,US,Social Media,2023-06-28,31,USD
4423,US,Influencer,2024-07-19,41,USD
4424,US,Influencer,2023-06-13,18,USD
4425,US,Social Media,2023-12-05,36,USD
4426,US,Google Search,2024-07-27,25,USD
4427,US,Google Search,2024-03-12,27,USD
4428,US,Direct,2024-04-18,22,USD
4429,US,Social Media,2023-08-26,25,USD
4430,US,Google Search,2025-03-27,53,USD
4431,US,Google Search,2024-02-19,39,USD
4432,US,Google Search,2024-10-06,37,USD
4433,US,Google Search,2023-07-08,31,USD
4434,US,Direct,2023-07-10,45,USD
4435,US,Direct,2024-10-17,32,USD
4436,US,Social Media,2024-11-04,30,USD
4437,US,Google Search,2024-03-18,34,USD
4438,US,Influencer,2024-02-10,41,USD
4439,US,Social Media,2023-01-30,18,USD
4440,US,Google Search,2025-01-25,34,USD
4441,US,Google Search,2024-09-20,39,USD
4442,US,Google Search,2025-06-23,35,USD
4443,US,Social Media,2023-07-22,18,USD
4444,US,Social Media,2024-04-05,42,USD
4445,US,Google Search,2024-08-29,28,USD
4446,US,Google Search,2024-03-15,24,USD
4447,US,Google Search,2024-02-03,58,USD
4448,US,Social Media,2023-01-05,44,USD
4449,US,Email Marketing,2024-12-22,28,USD
4450,US,Google Search,2023-08-08,18,USD
