user_id,session_date,page_views,session_duration_seconds,used_virtual_tryOn,purchased_in_session,region,acquisition_channel
4052,2023-10-09,6,21,True,False,US,Social Media
4053,2023-02-17,3,80,False,False,US,Social Media
4053,2024-03-14,7,37,True,False,US,Social Media
4053,2023-02-17,4,11,True,False,US,Social Media
4053,2024-03-10,12,138,False,False,US,Social Media
4053,2024-02-12,7,95,False,False,US,Social Media
4053,2025-03-04,6,351,False,False,US,Social Media
4053,2024-02-12,2,144,True,False,US,Social Media
4053,2024-03-17,7,10,False,True,US,Social Media
4053,2024-03-17,7,435,False,True,US,Social Media
4053,2024-02-15,7,167,False,False,US,Social Media
4053,2023-02-17,5,315,False,False,US,Social Media
4053,2023-02-17,6,89,False,False,US,Social Media
4053,2025-03-07,10,216,False,True,US,Social Media
4053,2025-03-04,5,181,False,False,US,Social Media
4053,2024-10-19,4,55,False,False,US,Social Media
4053,2024-03-15,10,10,False,False,US,Social Media
4053,2023-02-17,4,315,False,False,US,Social Media
4053,2024-10-25,9,227,False,True,US,Social Media
4053,2024-02-03,10,141,True,False,US,Social Media
4053,2025-03-06,6,13,False,False,US,Social Media
4054,2025-08-08,12,10,False,False,US,Direct
4055,2025-03-29,15,10,False,False,US,Influencer
4055,2023-06-06,9,41,False,False,US,Influencer
4055,2023-12-28,4,96,False,False,US,Influencer
4055,2024-03-15,8,41,False,False,US,Influencer
4056,2025-01-06,6,735,False,False,US,Direct
4057,2025-08-05,8,111,False,False,US,Social Media
4057,2025-08-08,7,23,False,True,US,Social Media
4058,2023-12-27,5,77,False,False,US,Email Marketing
4059,2025-07-09,6,255,False,True,US,Social Media
4060,2024-09-03,9,501,False,True,US,Influencer
4061,2024-08-12,5,10,True,False,US,Google Search
4061,2024-08-09,11,10,False,False,US,Google Search
4062,2024-11-04,14,199,False,False,US,Social Media
4063,2023-08-19,14,10,False,False,US,Social Media
4063,2024-12-09,9,209,False,False,US,Social Media
4064,2023-07-06,7,373,False,True,France,Direct
4064,2023-07-03,8,12,True,False,France,Direct
4065,2025-08-09,19,156,False,True,US,Social Media
4066,2025-07-01,10,208,False,False,US,Email Marketing
4066,2025-05-20,10,47,False,True,US,Email Marketing
4066,2025-07-08,8,107,False,True,US,Email Marketing
4066,2025-07-02,6,316,False,False,US,Email Marketing
4066,2025-06-25,9,244,True,False,US,Email Marketing
4066,2025-07-08,7,57,False,True,US,Email Marketing
4066,2025-05-20,14,266,True,True,US,Email Marketing
4066,2025-05-20,12,1168,True,True,US,Email Marketing
4066,2025-05-20,9,153,False,True,US,Email Marketing
4066,2025-05-20,9,10,False,True,US,Email Marketing
4066,2025-07-03,10,17,False,False,US,Email Marketing
4066,2025-07-05,8,90,False,False,US,Email Marketing
4067,2023-12-04,8,101,False,False,US,Direct
4067,2023-12-05,7,59,False,False,US,Direct
4068,2023-11-27,9,217,False,False,US,Google Search
4068,2023-12-04,10,31,False,False,US,Google Search
4068,2023-12-06,5,296,False,True,US,Google Search
4069,2023-08-01,5,123,True,False,US,Google Search
4069,2023-09-06,13,25,False,False,US,Google Search
4069,2023-09-06,10,84,False,False,US,Google Search
4069,2023-09-05,8,59,False,False,US,Google Search
4070,2024-11-22,9,131,False,False,US,Social Media
4070,2025-04-21,6,729,False,False,US,Social Media
4070,2025-05-04,9,137,False,False,US,Social Media
4070,2024-12-09,11,26,False,False,US,Social Media
4071,2023-06-18,11,207,False,False,US,Google Search
4072,2025-02-09,1,228,True,True,US,Social Media
4072,2025-02-09,2,26,True,True,US,Social Media
4072,2025-02-09,6,26,False,True,US,Social Media
4073,2025-06-09,8,137,False,False,US,Google Search
4073,2025-04-20,8,225,False,False,US,Google Search
4073,2025-06-13,9,306,True,True,US,Google Search
4073,2025-04-21,8,100,False,False,US,Google Search
4073,2025-06-08,8,35,True,False,US,Google Search
4073,2025-06-12,9,52,False,False,US,Google Search
4074,2024-12-30,5,33,False,False,US,Social Media
4074,2024-12-30,9,109,False,False,US,Social Media
4074,2024-12-30,12,507,False,False,US,Social Media
4074,2024-12-31,7,537,False,False,US,Social Media
4074,2024-12-31,9,208,False,False,US,Social Media
4075,2025-04-21,6,443,False,False,US,Influencer
4075,2025-04-22,10,78,True,True,US,Influencer
4076,2024-02-12,4,32,False,False,US,Email Marketing
4076,2024-11-16,11,156,True,False,US,Email Marketing
4076,2024-11-24,7,254,False,False,US,Email Marketing
4076,2024-02-24,8,235,False,True,US,Email Marketing
4076,2025-05-07,9,170,False,False,US,Email Marketing
4076,2024-11-17,7,385,False,False,US,Email Marketing
4077,2025-08-14,9,800,False,False,US,Direct
4077,2025-08-13,10,34,False,False,US,Direct
4077,2025-08-11,9,233,False,False,US,Direct
4078,2024-04-19,5,43,False,True,US,Google Search
4078,2024-08-12,7,10,False,False,US,Google Search
4078,2023-04-04,8,10,False,False,US,Google Search
4078,2023-04-30,8,37,True,False,US,Google Search
4078,2024-07-24,6,55,False,False,US,Google Search
4078,2024-08-11,4,32,False,False,US,Google Search
4078,2024-04-15,10,44,False,False,US,Google Search
4078,2024-05-16,9,316,True,False,US,Google Search
4078,2023-04-05,8,490,False,True,US,Google Search
4078,2024-05-19,5,117,False,True,US,Google Search
4078,2024-04-16,5,260,False,False,US,Google Search
4078,2024-05-09,6,63,False,False,US,Google Search
4078,2023-05-02,10,282,True,False,US,Google Search
4078,2024-08-07,5,131,False,False,US,Google Search
4078,2024-05-13,5,168,False,False,US,Google Search
4078,2024-08-11,5,189,False,False,US,Google Search
4078,2024-04-13,5,49,False,False,US,Google Search
4078,2024-07-14,3,556,True,False,US,Google Search
4079,2024-07-29,8,264,False,False,US,Social Media
4079,2023-12-06,6,77,False,False,US,Social Media
4079,2023-11-03,12,174,False,False,US,Social Media
4079,2024-08-01,8,104,False,False,US,Social Media
4079,2024-08-09,5,171,True,True,US,Social Media
4079,2023-12-17,14,10,True,False,US,Social Media
4079,2024-08-08,13,187,False,False,US,Social Media
4079,2023-11-23,6,331,False,False,US,Social Media
4079,2023-12-19,7,78,True,False,US,Social Media
4080,2023-06-16,6,241,False,False,US,Google Search
4081,2024-08-05,11,50,True,True,US,Social Media
4081,2025-06-17,12,250,False,True,US,Social Media
4081,2024-10-04,6,461,False,False,US,Social Media
4082,2023-09-04,5,75,True,False,US,Social Media
4082,2024-05-22,11,163,False,False,US,Social Media
4082,2024-01-21,10,50,False,False,US,Social Media
4082,2023-09-22,5,295,False,True,US,Social Media
4082,2024-01-25,6,99,False,False,US,Social Media
4082,2024-05-27,13,94,False,False,US,Social Media
4083,2024-09-19,6,1165,False,False,US,Direct
4083,2024-08-03,10,59,False,False,US,Direct
4083,2024-12-03,11,95,True,False,US,Direct
4083,2024-12-06,9,479,False,False,US,Direct
4083,2024-12-07,9,29,False,False,US,Direct
4083,2024-09-15,5,10,False,False,US,Direct
4083,2024-12-04,13,44,False,False,US,Direct
4083,2024-09-19,7,315,False,False,US,Direct
4083,2024-09-16,14,161,False,False,US,Direct
4083,2024-12-09,4,81,True,True,US,Direct
4083,2024-08-03,7,37,True,False,US,Direct
4083,2024-08-03,12,10,False,False,US,Direct
4084,2025-06-03,11,52,True,False,US,Google Search
4084,2025-05-04,8,10,False,False,US,Google Search
4084,2025-06-04,5,547,False,False,US,Google Search
4084,2025-06-01,7,112,False,False,US,Google Search
4084,2025-06-03,5,206,True,False,US,Google Search
4084,2025-05-05,8,110,False,False,US,Google Search
4085,2025-07-13,7,289,False,False,US,Google Search
4085,2025-08-10,9,94,False,False,US,Google Search
4085,2025-06-21,7,128,False,False,US,Google Search
4086,2024-02-03,7,440,False,False,US,Email Marketing
4086,2024-10-18,4,32,False,False,US,Email Marketing
4086,2024-02-04,8,96,False,True,US,Email Marketing
4086,2024-11-03,6,444,False,True,US,Email Marketing
4086,2024-03-01,7,103,False,False,US,Email Marketing
4086,2024-02-04,11,92,False,True,US,Email Marketing
4086,2024-02-03,4,180,False,False,US,Email Marketing
4086,2024-02-03,8,10,False,False,US,Email Marketing
4086,2024-02-03,5,51,False,False,US,Email Marketing
4087,2025-06-12,4,115,False,False,US,Google Search
4087,2025-05-13,6,184,False,False,US,Google Search
4087,2025-03-26,17,90,True,False,US,Google Search
4087,2025-01-04,6,321,False,False,US,Google Search
4087,2025-08-06,8,71,False,False,US,Google Search
4088,2025-07-17,11,82,False,False,US,Direct
4088,2025-07-07,5,451,False,False,US,Direct
4089,2024-07-17,7,22,False,False,US,Google Search
4090,2023-12-11,7,87,False,False,US,Social Media
4090,2023-12-15,6,80,False,True,US,Social Media
4090,2023-12-11,6,949,False,False,US,Social Media
4090,2023-12-10,7,424,False,False,US,Social Media
4090,2023-12-06,8,339,False,False,US,Social Media
4090,2023-12-06,9,224,False,False,US,Social Media
4090,2024-03-23,3,177,False,False,US,Social Media
4090,2024-04-01,7,24,False,False,US,Social Media
4091,2024-05-23,6,88,False,False,US,Google Search
4092,2025-02-21,5,16,False,False,US,Social Media
4092,2025-02-18,7,16,False,False,US,Social Media
4092,2025-02-23,7,85,False,False,US,Social Media
4092,2025-02-23,8,424,False,False,US,Social Media
4093,2025-04-14,11,41,False,False,US,Social Media
4093,2025-03-19,8,71,False,False,US,Social Media
4094,2023-06-14,6,14,True,False,US,Email Marketing
4094,2023-06-15,8,262,False,False,US,Email Marketing
4094,2024-04-19,11,363,False,False,US,Email Marketing
4094,2023-06-15,7,98,True,False,US,Email Marketing
4094,2023-06-09,8,261,False,False,US,Email Marketing
4094,2023-09-14,9,1070,True,False,US,Email Marketing
4094,2023-06-14,5,505,False,False,US,Email Marketing
4094,2023-09-21,7,30,False,True,US,Email Marketing
4094,2023-09-20,8,603,False,False,US,Email Marketing
4094,2023-09-19,9,160,True,False,US,Email Marketing
4094,2024-05-02,6,304,True,True,US,Email Marketing
4094,2023-09-21,3,23,False,True,US,Email Marketing
4094,2024-04-25,7,77,False,False,US,Email Marketing
4094,2023-12-28,8,260,False,False,US,Email Marketing
4094,2023-09-21,8,169,False,True,US,Email Marketing
4094,2024-05-02,8,184,False,True,US,Email Marketing
4095,2025-03-24,16,163,False,False,US,Social Media
4095,2025-03-31,9,272,False,False,US,Social Media
4096,2025-01-11,7,60,False,False,US,Social Media
4096,2024-12-06,12,124,False,True,US,Social Media
4096,2025-01-08,2,451,False,False,US,Social Media
4096,2025-01-07,5,69,False,False,US,Social Media
4097,2025-02-07,11,22,False,False,UK,Direct
4097,2025-03-13,3,99,False,True,UK,Direct
4097,2025-01-11,10,368,True,False,UK,Direct
4097,2025-02-11,15,479,False,True,UK,Direct
4097,2025-06-01,9,357,False,False,UK,Direct
4097,2025-03-06,6,365,False,False,UK,Direct
4097,2025-03-12,7,287,True,False,UK,Direct
4097,2025-02-11,6,106,False,True,UK,Direct
4097,2025-03-12,6,66,False,False,UK,Direct
4097,2025-05-24,10,593,False,False,UK,Direct
4097,2025-02-08,8,179,True,False,UK,Direct
4097,2025-03-13,8,148,False,True,UK,Direct
4097,2025-01-11,9,102,False,False,UK,Direct
4097,2025-02-08,7,70,False,False,UK,Direct
4097,2025-02-03,7,249,True,False,UK,Direct
4097,2025-03-11,7,200,False,False,UK,Direct
4097,2025-04-10,8,508,False,False,UK,Direct
4097,2025-02-06,7,23,False,False,UK,Direct
4097,2025-02-05,11,179,False,False,UK,Direct
4097,2025-02-06,12,72,True,False,UK,Direct
4098,2023-04-26,2,48,True,False,US,Social Media
4098,2023-05-24,5,20,False,False,US,Social Media
4098,2023-03-25,6,23,True,False,US,Social Media
4098,2023-05-28,6,564,False,True,US,Social Media
4098,2023-03-22,11,356,False,False,US,Social Media
4098,2023-03-26,3,238,False,False,US,Social Media
4098,2023-04-21,6,27,False,False,US,Social Media
4098,2023-05-28,4,35,False,True,US,Social Media
4098,2023-05-26,11,10,True,False,US,Social Media
4099,2024-05-27,5,13,False,False,US,Email Marketing
4099,2025-02-06,6,256,False,False,US,Email Marketing
4099,2024-06-01,11,48,False,False,US,Email Marketing
4099,2024-05-27,8,35,True,False,US,Email Marketing
4099,2024-05-29,8,156,True,False,US,Email Marketing
4099,2024-05-29,10,43,False,False,US,Email Marketing
4100,2025-06-22,5,222,False,False,US,Social Media
4100,2025-08-08,8,41,True,False,US,Social Media
4101,2024-07-13,8,223,False,False,US,Social Media
4101,2024-01-21,11,20,False,False,US,Social Media
4101,2024-01-23,5,82,True,False,US,Social Media
4101,2023-12-21,12,10,True,False,US,Social Media
4101,2025-01-31,11,79,True,False,US,Social Media
4102,2023-03-30,10,33,False,False,US,Influencer
4102,2023-02-24,11,426,True,False,US,Influencer
4102,2023-02-28,5,115,False,False,US,Influencer
4102,2023-03-29,10,12,False,False,US,Influencer
4103,2023-04-11,5,73,False,False,US,Direct
4103,2023-04-11,6,18,False,False,US,Direct
4103,2023-04-11,7,89,False,False,US,Direct
4103,2023-04-14,2,36,True,False,US,Direct
4104,2025-03-26,11,34,False,False,US,Direct
4104,2025-01-27,11,101,False,True,US,Direct
4104,2025-03-22,5,189,True,False,US,Direct
4104,2025-03-27,9,63,False,False,US,Direct
4104,2025-01-23,6,51,False,False,US,Direct
4104,2025-03-29,10,37,False,False,US,Direct
4105,2023-10-02,13,23,False,False,US,Direct
4106,2025-08-07,9,139,False,False,US,Influencer
4106,2025-05-09,9,31,False,False,US,Influencer
4106,2025-08-12,7,430,False,False,US,Influencer
4106,2025-05-09,8,90,False,False,US,Influencer
4106,2025-08-13,10,21,False,True,US,Influencer
4106,2025-08-08,5,10,False,False,US,Influencer
4106,2025-08-06,8,383,True,False,US,Influencer
4106,2025-05-10,6,10,False,True,US,Influencer
4106,2025-08-11,9,753,True,False,US,Influencer
4106,2025-05-08,7,71,False,False,US,Influencer
4107,2025-06-22,8,219,False,False,US,Google Search
4108,2023-12-31,13,87,False,True,US,Direct
4108,2023-12-28,12,66,False,False,US,Direct
4109,2024-10-10,10,163,False,False,US,Google Search
4109,2024-12-25,8,309,False,False,US,Google Search
4109,2025-05-14,9,370,True,False,US,Google Search
4109,2024-12-29,9,222,False,False,US,Google Search
4109,2025-05-08,10,327,False,False,US,Google Search
4109,2024-10-10,10,27,False,False,US,Google Search
4109,2024-10-11,9,752,False,False,US,Google Search
4109,2025-05-16,7,153,False,False,US,Google Search
4109,2025-01-01,3,356,False,False,US,Google Search
4109,2025-04-11,9,642,False,False,US,Google Search
4109,2025-05-19,10,10,False,True,US,Google Search
4109,2025-05-08,13,153,False,False,US,Google Search
4109,2024-09-12,7,67,False,True,US,Google Search
4109,2024-10-08,9,70,False,False,US,Google Search
4109,2025-05-18,9,66,False,False,US,Google Search
4109,2025-01-02,7,224,False,False,US,Google Search
4109,2025-01-02,8,40,False,False,US,Google Search
4109,2025-04-12,6,265,False,False,US,Google Search
4109,2024-10-09,8,586,False,False,US,Google Search
4109,2024-10-09,7,14,False,False,US,Google Search
4110,2025-02-26,6,546,False,False,US,Direct
4110,2025-07-16,15,212,False,False,US,Direct
4111,2024-10-19,8,207,False,False,US,Email Marketing
4112,2024-09-01,9,101,True,False,US,Social Media
4112,2025-06-28,11,10,False,False,US,Social Media
4112,2025-07-10,5,35,False,True,US,Social Media
4112,2024-09-01,6,323,False,False,US,Social Media
4113,2024-12-25,4,75,False,False,US,Google Search
4113,2025-02-25,14,134,False,False,US,Google Search
4113,2025-03-28,11,171,False,False,US,Google Search
4113,2025-03-27,5,163,True,False,US,Google Search
4113,2025-07-25,2,100,False,False,US,Google Search
4113,2025-07-31,11,86,False,True,US,Google Search
4113,2024-02-11,6,53,True,False,US,Google Search
4113,2024-02-11,6,284,False,False,US,Google Search
4113,2024-02-18,3,119,False,False,US,Google Search
4113,2024-02-19,8,231,False,False,US,Google Search
4113,2024-07-23,6,128,False,False,US,Google Search
4113,2025-07-30,8,239,False,False,US,Google Search
4113,2025-03-17,7,68,False,False,US,Google Search
4113,2025-02-23,8,39,False,False,US,Google Search
4113,2025-03-28,8,22,False,False,US,Google Search
4113,2024-12-25,7,88,True,False,US,Google Search
4113,2025-03-27,8,132,False,False,US,Google Search
4113,2024-12-05,7,98,True,False,US,Google Search
4113,2025-07-30,7,508,False,False,US,Google Search
4113,2024-07-14,11,171,False,False,US,Google Search
4114,2025-03-05,9,163,False,False,US,Social Media
4114,2025-03-08,7,146,False,False,US,Social Media
4114,2025-03-06,10,405,False,False,US,Social Media
4114,2025-03-07,6,123,False,False,US,Social Media
4114,2025-03-03,11,58,False,False,US,Social Media
4114,2025-03-09,11,25,False,True,US,Social Media
4114,2025-03-07,9,1209,False,False,US,Social Media
4115,2024-04-12,9,72,False,False,Japan,Social Media
4116,2023-03-01,8,25,False,False,US,Google Search
4116,2023-02-26,6,581,False,False,US,Google Search
4117,2024-10-11,6,46,False,False,US,Email Marketing
4117,2024-10-11,7,381,False,False,US,Email Marketing
4117,2024-10-11,8,13,False,False,US,Email Marketing
4117,2024-10-11,9,169,False,False,US,Email Marketing
4118,2023-11-11,8,121,False,False,US,Google Search
4119,2025-03-21,10,138,False,True,US,Social Media
4119,2025-03-15,8,43,False,False,US,Social Media
4119,2025-03-15,8,357,False,False,US,Social Media
4119,2025-03-20,10,108,True,False,US,Social Media
4120,2024-04-19,5,324,False,False,US,Direct
4120,2024-04-23,4,89,True,True,US,Direct
4121,2024-05-19,8,149,False,False,US,Email Marketing
4121,2025-05-12,6,94,False,False,US,Email Marketing
4121,2024-05-18,7,520,False,False,US,Email Marketing
4121,2025-05-16,5,82,False,False,US,Email Marketing
4122,2025-03-10,10,354,False,False,US,Influencer
4122,2025-03-13,7,10,False,False,US,Influencer
4122,2023-08-22,6,127,False,False,US,Influencer
4122,2025-02-13,7,329,False,False,US,Influencer
4122,2025-02-11,6,39,True,False,US,Influencer
4122,2024-08-17,8,23,False,False,US,Influencer
4122,2023-08-23,7,73,False,False,US,Influencer
4122,2023-08-22,9,233,True,False,US,Influencer
4122,2025-02-15,7,51,False,False,US,Influencer
4122,2024-08-22,6,407,False,False,US,Influencer
4122,2024-08-24,9,30,False,True,US,Influencer
4122,2023-08-22,16,13,True,False,US,Influencer
4123,2025-06-01,9,30,False,False,US,Direct
4123,2025-05-30,10,443,False,False,US,Direct
4123,2023-12-31,6,49,False,False,US,Direct
4123,2025-06-10,7,10,True,True,US,Direct
4123,2024-01-06,6,189,True,False,US,Direct
4123,2025-07-07,4,10,False,False,US,Direct
4123,2024-06-10,12,210,False,True,US,Direct
4123,2025-07-06,6,301,False,False,US,Direct
4124,2024-11-09,3,71,True,False,US,Social Media
4124,2024-07-21,7,87,False,False,US,Social Media
4124,2025-07-26,10,37,False,True,US,Social Media
4124,2025-07-23,7,10,False,False,US,Social Media
4124,2024-07-23,6,337,False,False,US,Social Media
4124,2024-07-25,9,598,False,False,US,Social Media
4124,2024-08-25,4,23,False,False,US,Social Media
4124,2024-11-05,12,49,False,False,US,Social Media
4125,2024-05-04,11,177,False,False,US,Google Search
4126,2024-03-18,3,71,False,True,US,Social Media
4126,2024-08-16,6,614,True,False,US,Social Media
4126,2024-08-03,9,114,False,False,US,Social Media
4126,2024-03-18,14,131,False,True,US,Social Media
4126,2024-08-17,4,81,False,False,US,Social Media
4126,2024-03-18,9,81,False,True,US,Social Media
4126,2024-04-07,5,323,False,False,US,Social Media
4126,2024-04-13,10,234,False,False,US,Social Media
4126,2024-03-18,2,11,False,True,US,Social Media
4127,2025-04-09,6,27,False,False,US,Direct
4127,2024-10-18,5,69,False,False,US,Direct
4127,2024-07-21,3,28,False,False,US,Direct
4127,2024-09-27,7,38,False,False,US,Direct
4127,2024-07-24,5,142,False,False,US,Direct
4127,2024-09-13,6,46,False,False,US,Direct
4127,2023-07-25,6,76,False,False,US,Direct
4127,2025-04-10,9,79,False,False,US,Direct
4127,2024-10-24,8,350,True,False,US,Direct
4127,2024-09-29,8,56,False,False,US,Direct
4127,2025-04-16,11,194,False,True,US,Direct
4127,2024-07-22,10,68,True,False,US,Direct
4127,2025-04-11,7,554,False,False,US,Direct
4127,2024-11-27,9,20,False,False,US,Direct
4127,2024-10-25,5,34,True,False,US,Direct
4127,2024-07-26,11,347,True,False,US,Direct
4127,2024-10-28,8,486,False,False,US,Direct
4127,2025-04-12,8,89,True,False,US,Direct
4127,2023-07-25,13,142,False,False,US,Direct
4127,2024-09-22,9,10,False,False,US,Direct
4128,2025-03-01,7,39,False,False,US,Social Media
4128,2025-05-02,12,10,False,False,US,Social Media
4128,2025-07-17,10,92,False,False,US,Social Media
4128,2024-11-27,5,198,False,False,US,Social Media
4128,2024-12-01,6,102,False,True,US,Social Media
4129,2024-12-18,9,284,False,False,US,Influencer
4129,2024-12-13,6,123,False,False,US,Influencer
4129,2024-10-03,7,76,True,False,US,Influencer
4129,2024-10-02,6,131,False,False,US,Influencer
4129,2024-08-22,8,10,False,False,US,Influencer
4129,2024-12-06,3,144,False,False,US,Influencer
4129,2024-08-22,6,63,False,False,US,Influencer
4129,2024-08-22,4,55,False,False,US,Influencer
4129,2024-10-04,8,74,False,False,US,Influencer
4129,2024-10-01,12,16,False,False,US,Influencer
4129,2024-12-08,16,272,False,False,US,Influencer
4129,2024-10-06,9,1209,True,True,US,Influencer
4130,2024-11-14,14,592,False,False,US,Google Search
4130,2024-12-11,12,116,False,False,US,Google Search
4130,2025-07-13,5,844,False,False,US,Google Search
4130,2025-07-31,7,41,False,False,US,Google Search
4130,2025-06-30,8,557,False,False,US,Google Search
4131,2024-01-25,3,16,True,True,US,Influencer
4131,2024-09-21,8,187,False,False,US,Influencer
4131,2024-09-24,6,365,False,False,US,Influencer
4131,2024-06-06,6,149,False,False,US,Influencer
4131,2024-06-05,6,249,False,False,US,Influencer
4131,2024-06-17,9,109,False,True,US,Influencer
4131,2024-01-25,3,46,False,True,US,Influencer
4131,2024-09-25,10,613,False,True,US,Influencer
4131,2024-01-25,12,229,False,True,US,Influencer
4131,2024-09-25,6,413,False,True,US,Influencer
4131,2024-06-15,7,12,False,False,US,Influencer
4131,2024-09-24,11,16,False,False,US,Influencer
4131,2024-06-17,8,58,False,True,US,Influencer
4131,2024-06-17,6,15,False,True,US,Influencer
4131,2024-01-25,5,34,True,True,US,Influencer
4131,2024-06-15,9,149,False,False,US,Influencer
4131,2024-06-08,4,794,False,False,US,Influencer
4131,2024-06-17,11,10,True,True,US,Influencer
4131,2024-08-23,5,257,False,False,US,Influencer
4131,2024-06-14,5,90,False,False,US,Influencer
4132,2025-01-01,13,339,False,False,US,Google Search
4132,2025-01-07,6,171,False,False,US,Google Search
4132,2024-03-10,11,420,False,False,US,Google Search
4132,2024-12-31,7,421,False,False,US,Google Search
4132,2023-11-10,11,125,False,False,US,Google Search
4132,2023-11-08,5,402,True,False,US,Google Search
4132,2024-03-13,4,156,True,True,US,Google Search
4132,2024-03-13,7,264,False,True,US,Google Search
4132,2025-01-03,6,289,False,False,US,Google Search
4132,2024-03-08,9,23,False,False,US,Google Search
4132,2023-04-04,6,185,False,False,US,Google Search
4132,2024-03-13,13,96,False,True,US,Google Search
4132,2024-03-12,11,234,False,False,US,Google Search
4132,2023-11-10,9,15,True,False,US,Google Search
4132,2023-11-06,9,98,False,False,US,Google Search
4132,2023-11-10,10,10,False,False,US,Google Search
4133,2025-03-15,9,300,False,False,US,Influencer
4134,2024-09-27,6,131,False,False,US,Social Media
4134,2024-09-29,4,17,False,True,US,Social Media
4134,2025-02-05,7,69,True,False,US,Social Media
4134,2025-05-05,6,473,False,True,US,Social Media
4134,2024-09-25,9,167,False,False,US,Social Media
4134,2024-09-25,7,56,False,False,US,Social Media
4134,2025-02-07,7,149,False,True,US,Social Media
4134,2024-09-25,10,68,False,False,US,Social Media
4134,2025-05-04,9,905,True,False,US,Social Media
4134,2025-04-26,5,43,False,False,US,Social Media
4134,2024-09-25,3,706,False,False,US,Social Media
4134,2025-05-04,9,674,False,False,US,Social Media
4135,2025-03-25,6,341,False,False,US,Email Marketing
4136,2025-03-28,7,405,False,False,US,Social Media
4136,2025-07-20,7,199,False,False,US,Social Media
4136,2025-07-24,7,75,False,False,US,Social Media
4136,2025-04-02,8,84,True,True,US,Social Media
4136,2025-03-28,3,100,True,False,US,Social Media
4136,2025-03-30,5,403,True,False,US,Social Media
4137,2024-07-31,3,127,False,False,US,Social Media
4137,2025-08-05,5,57,False,False,US,Social Media
4137,2023-10-28,8,277,False,False,US,Social Media
4138,2025-01-01,8,191,True,False,US,Social Media
4138,2025-02-16,4,118,True,False,US,Social Media
4139,2023-12-24,13,151,False,False,US,Social Media
4139,2023-09-05,10,179,True,False,US,Social Media
4139,2023-03-17,13,18,False,False,US,Social Media
4139,2023-09-07,6,89,False,False,US,Social Media
4139,2023-03-20,4,65,True,True,US,Social Media
4139,2024-05-09,12,71,False,True,US,Social Media
4139,2024-05-03,5,25,False,False,US,Social Media
4139,2023-10-06,7,27,False,False,US,Social Media
4139,2023-09-06,12,224,False,False,US,Social Media
4139,2023-09-03,4,53,False,False,US,Social Media
4139,2023-10-07,10,197,False,False,US,Social Media
4139,2023-03-19,8,103,False,False,US,Social Media
4139,2024-04-30,8,106,True,False,US,Social Media
4139,2023-03-17,13,165,True,False,US,Social Media
4139,2024-05-06,4,153,True,False,US,Social Media
4139,2023-09-08,9,209,False,True,US,Social Media
4139,2023-10-06,13,148,False,False,US,Social Media
4139,2024-05-08,5,119,True,False,US,Social Media
4139,2023-03-17,8,199,False,False,US,Social Media
4139,2023-03-17,8,160,True,False,US,Social Media
4140,2023-05-18,9,10,False,False,US,Social Media
4140,2023-05-24,4,76,True,False,US,Social Media
4140,2023-03-27,4,87,False,False,US,Social Media
4140,2023-05-26,10,11,False,True,US,Social Media
4141,2023-11-01,8,67,False,False,US,Email Marketing
4141,2023-10-02,10,270,False,False,US,Email Marketing
4141,2023-10-02,10,237,False,False,US,Email Marketing
4141,2023-10-02,6,42,False,False,US,Email Marketing
4141,2023-10-02,8,44,True,False,US,Email Marketing
4141,2023-10-02,12,252,False,False,US,Email Marketing
4141,2024-05-22,4,30,False,False,US,Email Marketing
4141,2024-05-09,8,171,False,False,US,Email Marketing
4141,2023-11-02,9,227,True,True,US,Email Marketing
4141,2023-10-02,3,32,True,False,US,Email Marketing
4141,2023-10-02,7,65,True,False,US,Email Marketing
4141,2024-05-21,7,122,True,False,US,Email Marketing
4142,2023-06-20,13,10,False,False,US,Google Search
4142,2023-08-29,7,90,False,False,US,Google Search
4142,2024-04-11,10,32,False,False,US,Google Search
4142,2023-06-23,9,140,False,True,US,Google Search
4142,2023-09-11,9,168,False,False,US,Google Search
4142,2024-04-14,10,144,True,False,US,Google Search
4142,2023-09-06,5,584,True,False,US,Google Search
4142,2024-04-12,9,44,False,False,US,Google Search
4142,2023-06-18,9,273,False,False,US,Google Search
4142,2023-06-21,10,387,True,False,US,Google Search
4142,2023-06-20,9,17,False,False,US,Google Search
4142,2024-04-15,7,245,False,False,US,Google Search
4142,2023-09-13,9,286,False,False,US,Google Search
4142,2023-06-20,11,155,False,False,US,Google Search
4142,2025-03-16,8,110,False,False,US,Google Search
4142,2024-04-11,8,76,False,False,US,Google Search
4142,2023-09-11,13,219,False,False,US,Google Search
4142,2023-06-19,8,15,False,False,US,Google Search
4142,2023-08-27,8,191,False,False,US,Google Search
4142,2023-06-21,2,586,False,False,US,Google Search
4143,2024-01-27,12,339,False,False,US,Social Media
4143,2024-01-27,5,64,False,False,US,Social Media
4143,2024-01-28,11,39,False,False,US,Social Media
4144,2025-07-18,5,10,False,False,US,Social Media
4144,2025-01-20,9,11,False,False,US,Social Media
4144,2025-02-28,4,223,True,False,US,Social Media
4145,2025-03-14,7,174,False,True,US,Google Search
4146,2024-12-02,8,106,True,False,US,Google Search
4146,2025-03-01,7,147,False,False,US,Google Search
4147,2024-01-07,7,42,False,False,US,Google Search
4147,2024-08-25,2,120,False,False,US,Google Search
4148,2025-01-27,16,95,True,False,US,Google Search
